出發時段,出發機場代號,抵達時段,航空聯盟,機型分類,假期,是否為平日,飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,下界,上界,抵達機場代號
早晨班機,TPE,上午抵達,5,0,0,1,125,0.6313249,-0.229905,7,5993,4612.587,4508.0864,4029.939814195364,5152.500732675683,HKG
早晨班機,TPE,上午抵達,1,1,1,1,120,0.6313249,-0.229905,7,7015,7450.1265,6391.79,5024.53036207289,8060.646303953345,HKG
上午班機,TPE,下午抵達,3,1,0,1,135,0.6313249,-0.229905,10,4564,4632.411,4536.6567,4382.3168539687695,4707.540289282091,HKG
下午班機,TPE,下午抵達,1,0,0,1,120,0.6313249,-0.229905,16,4062,3200.415,3121.638,2602.320986519272,3766.508629181272,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,23,4523,4728.152,4539.3145,4270.611791907188,4875.854103410236,HKG
上午班機,TPE,下午抵達,3,1,0,0,135,0.6313249,-0.229905,6,4487,4735.0347,4609.6885,4238.230479590314,5042.581650879715,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,24,1602,1781.5663,1731.6594,1636.5451557933268,1900.5574832663765,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,14,1870,2502.6853,2493.2634,2317.2738717953603,2665.8340373872256,HKG
下午班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,17,8623,5039.5835,4910.4517,4108.365112981061,6124.109575233672,HKG
下午班機,TPE,下午抵達,6,0,0,0,115,0.6313249,-0.229905,24,1610,1942.7101,2032.85,1768.3647099127295,2848.4173979915427,HKG
上午班機,TPE,上午抵達,1,1,0,0,120,0.6313249,-0.229905,10,4082,4248.5464,4148.0317,3836.864461127818,4397.390592225612,HKG
上午班機,TPE,下午抵達,6,1,2,1,120,0.6313249,-0.229905,10,3652,4538.2407,4326.699,3807.158119422902,4883.153498658469,HKG
早晨班機,TPE,上午抵達,3,1,2,0,130,0.6313249,-0.229905,6,5104,7461.5903,7177.154,5753.303315693657,8932.175572364782,HKG
早晨班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,12,4067,4274.1553,4190.5186,4031.3977998778173,4331.775231511396,HKG
早晨班機,TPE,上午抵達,5,0,0,1,125,0.6313249,-0.229905,6,5783,4511.532,4410.225,4010.436490111371,4853.1884212203595,HKG
下午班機,TPE,晚間抵達,6,0,0,0,140,0.6313249,-0.229905,15,2504,3537.7026,3273.6194,2791.5258516383956,3976.8022221115475,HKG
上午班機,TPE,下午抵達,6,0,0,1,120,0.6313249,-0.229905,9,2216,2701.578,2595.7,2469.1427203447824,2809.523513086433,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,23,2396,2070.5762,2026.0251,1854.1083585030271,2207.273096940416,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,6,4406,4695.6294,4719.973,3934.14580562746,5893.874996769304,HKG
下午班機,TPE,晚間抵達,6,0,1,1,115,0.6313249,-0.229905,17,2639,2646.563,2402.3489,1882.3648277395553,2997.658326942903,HKG
晚間班機,TPE,晚間抵達,3,0,0,0,125,0.6313249,-0.229905,14,4654,4700.6616,4545.7363,4302.580235049908,5003.241748966957,HKG
早晨班機,TPE,上午抵達,3,1,0,1,130,0.6313249,-0.229905,7,4478,4541.64,4402.722,4250.599381260925,4624.518218311497,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,13,4478,4503.436,4441.953,4328.943529247115,4577.300146749728,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,13,2547,2775.8975,2696.9412,2409.653635541955,3135.445428206505,HKG
晚間班機,TPE,凌晨抵達,2,0,0,1,110,0.6313249,-0.229905,13,3903,4222.6074,4170.313,3808.296477659671,4759.517378373642,HKG
晚間班機,TPE,晚間抵達,6,0,2,1,120,0.6313249,-0.229905,22,2998,2865.2905,2740.502,2414.0573517054318,3179.15540696865,HKG
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,24,4018,4196.111,4046.346,3863.457568809614,4186.477434832895,HKG
下午班機,TPE,下午抵達,6,0,0,1,115,0.6313249,-0.229905,18,1581,3494.3616,3228.806,2234.6773760432898,3936.6475919373506,HKG
下午班機,TPE,下午抵達,6,0,2,1,125,0.6313249,-0.229905,14,2322,2570.655,2504.9417,2183.0753659872266,2945.0832334762986,HKG
上午班機,TPE,下午抵達,2,0,0,1,125,0.6313249,-0.229905,8,3940,4940.69,4630.8955,4163.564110442764,5192.452197160443,HKG
晚間班機,TPE,晚間抵達,3,1,0,0,125,0.6313249,-0.229905,12,4479,4499.8076,4467.2017,4296.310079701963,4641.911375105584,HKG
下午班機,TPE,下午抵達,6,0,0,1,125,0.6313249,-0.229905,24,1518,1581.6382,1550.4626,1472.8221705913652,1671.6662140009748,HKG
晚間班機,TPE,晚間抵達,2,0,1,1,110,0.6313249,-0.229905,13,3971,3914.3733,4070.8372,3610.657260489715,5914.301101798778,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,14,4490,4614.5806,4484.4927,4397.939284331081,4587.06104195923,HKG
早晨班機,TPE,上午抵達,2,0,2,0,120,0.6313249,-0.229905,12,13381,8560.566,7654.2627,5938.066308198899,10768.945024171315,HKG
早晨班機,TPE,上午抵達,1,0,0,1,120,0.6313249,-0.229905,12,4316,4354.199,4168.2407,3998.0830693613807,4383.686729090181,HKG
早晨班機,TPE,上午抵達,3,1,2,0,130,0.6313249,-0.229905,7,7861,8125.711,7877.925,6208.221488857283,9609.232785957469,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,24,4514,4631.1035,4511.2095,4452.321712940066,4570.168377364114,HKG
上午班機,TPE,上午抵達,3,0,0,1,120,0.6313249,-0.229905,7,4469,4892.68,4757.1816,4472.4525006573895,5280.591571095084,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,22,1726,2136.9905,2061.5996,1926.456174028732,2210.8270459411597,HKG
上午班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,10,4097,4416.4766,4328.6724,4043.323185562383,4660.223907725624,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,24,4498,4631.1035,4511.2095,4452.321712940066,4570.168377364114,HKG
上午班機,TPE,下午抵達,3,1,0,0,135,0.6313249,-0.229905,7,4482,4593.36,4512.9785,4193.655988175967,4871.658444473123,HKG
晚間班機,TPE,晚間抵達,3,1,0,0,125,0.6313249,-0.229905,20,4494,4675.673,4493.065,4366.678989693479,4611.768926546537,HKG
晚間班機,TPE,凌晨抵達,2,0,0,0,110,0.6313249,-0.229905,20,3989,4079.934,3760.0854,3023.524744099945,4150.470191464108,HKG
上午班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,10,4060,4416.4766,4328.6724,4043.323185562383,4660.223907725624,HKG
下午班機,TPE,下午抵達,3,1,2,1,125,0.6313249,-0.229905,23,6407,10534.155,10162.99,8187.804146693981,11846.290145282503,HKG
上午班機,TPE,上午抵達,6,0,2,1,115,0.6313249,-0.229905,6,2628,4517.8066,4214.6357,3250.828825768351,5564.14174818081,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,18,1618,2437.3154,2318.5586,2030.2533845582268,2692.6253823155857,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,13,4477,4503.436,4441.953,4328.943529247115,4577.300146749728,HKG
早晨班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,12,4063,4274.1553,4190.5186,4031.3977998778173,4331.775231511396,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,15,4483,4547.315,4445.9634,4195.8343363500835,4791.57896572122,HKG
下午班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,24,4114,4109.667,4027.5383,3872.4251282113046,4141.802971202347,HKG
上午班機,TPE,下午抵達,6,1,0,1,120,0.6313249,-0.229905,10,3168,3332.3894,3190.4834,2931.677318315483,3473.7454899238905,HKG
下午班機,TPE,下午抵達,3,1,2,0,125,0.6313249,-0.229905,19,9198,12508.268,11683.086,10102.903020444366,14141.93859609425,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,22,2205,2136.9905,2061.5996,1926.456174028732,2210.8270459411597,HKG
下午班機,TPE,下午抵達,1,0,2,1,115,0.6313249,-0.229905,14,8270,3309.1687,3148.6785,2686.0023950384907,4042.6421025190407,HKG
上午班機,TPE,下午抵達,6,0,0,1,120,0.6313249,-0.229905,8,3194,2868.2976,2703.06,2477.084697668569,3022.684199167974,HKG
早晨班機,TPE,上午抵達,2,0,0,0,120,0.6313249,-0.229905,6,4105,4000.872,3991.3496,3718.6002573916885,4606.162959884179,HKG
下午班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,24,2301,2433.035,2317.7644,2149.988863569317,2510.407526160683,HKG
下午班機,TPE,晚間抵達,6,1,0,1,140,0.6313249,-0.229905,16,2685,5230.5645,4698.358,4084.1063049732606,5517.115984164946,HKG
晚間班機,TPE,晚間抵達,3,1,1,1,125,0.6313249,-0.229905,16,7016,6834.0737,6641.1143,5998.161197443809,7266.158378183168,HKG
下午班機,TPE,下午抵達,6,0,2,1,125,0.6313249,-0.229905,23,1866,2889.3032,2787.4226,2412.949057644443,3659.0947086818046,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,16,4478,4535.7783,4364.116,4220.180517807711,4525.074936879417,HKG
下午班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,14,5197,4178.201,4060.4746,3644.5244358358173,4570.319869228576,HKG
上午班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,10,4200,4416.4766,4328.6724,4043.323185562383,4660.223907725624,HKG
晚間班機,TPE,晚間抵達,3,0,0,0,125,0.6313249,-0.229905,20,4505,4657.3647,4519.8413,4190.290456518631,4829.2744982392205,HKG
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,24,3939,4196.111,4046.346,3863.457568809614,4186.477434832895,HKG
下午班機,TPE,晚間抵達,1,1,1,1,115,0.6313249,-0.229905,19,4575,4021.3652,4140.7695,3663.4704431821283,5131.73150861989,HKG
下午班機,TPE,下午抵達,1,0,2,1,120,0.6313249,-0.229905,21,3948,3003.977,2781.7031,2136.187943171006,6472.217026011887,HKG
上午班機,TPE,下午抵達,6,1,0,1,120,0.6313249,-0.229905,8,3632,3530.04,3527.4414,3077.601269250792,3983.232606990119,HKG
晚間班機,TPE,凌晨抵達,2,0,0,1,110,0.6313249,-0.229905,22,3978,4177.2964,4064.6057,3931.114672856886,4518.546883544267,HKG
上午班機,TPE,下午抵達,6,1,0,0,120,0.6313249,-0.229905,6,3138,3744.147,3552.0168,3035.912270229097,4278.131984890681,HKG
晚間班機,TPE,晚間抵達,6,1,0,1,120,0.6313249,-0.229905,14,3979,3455.6858,3320.9045,3065.979665543314,3646.6029307569393,HKG
上午班機,TPE,下午抵達,6,1,0,0,120,0.6313249,-0.229905,8,3352,3343.6235,3372.139,3026.374153456004,3758.144317103283,HKG
下午班機,TPE,晚間抵達,5,1,0,1,120,0.6313249,-0.229905,24,3590,3680.269,3603.3254,3503.6029061198615,3664.070359485749,HKG
上午班機,TPE,下午抵達,2,0,0,1,125,0.6313249,-0.229905,10,4083,4437.676,4293.1846,3923.430747819163,4801.397659072039,HKG
下午班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,16,4482,4953.2134,4707.644,4452.022202029856,4944.266225801122,HKG
下午班機,TPE,下午抵達,2,0,0,0,120,0.6313249,-0.229905,16,5093,4896.28,4895.481,4006.366869905777,6226.612214855104,HKG
晚間班機,TPE,晚間抵達,6,0,2,0,120,0.6313249,-0.229905,13,2489,4242.0713,4233.202,3602.6186803119645,5429.435557709132,HKG
晚間班機,TPE,晚間抵達,6,0,0,0,120,0.6313249,-0.229905,21,2522,2275.5042,2249.2717,2050.0599193217254,2378.994585786099,HKG
早晨班機,TPE,上午抵達,5,0,0,0,125,0.6313249,-0.229905,12,3618,4007.629,3918.0007,3670.026700810626,4147.8110881721395,HKG
下午班機,TPE,下午抵達,6,0,0,1,125,0.6313249,-0.229905,15,1609,2004.7706,1952.5621,1766.7845352384106,2298.598187424477,HKG
早晨班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,8,4062,4557.589,4528.537,4172.4472027165975,4945.427837808416,HKG
晚間班機,TPE,晚間抵達,3,1,2,1,125,0.6313249,-0.229905,13,6156,6513.5264,6253.315,5706.262781075491,6809.923354998725,HKG
下午班機,TPE,晚間抵達,5,0,0,1,120,0.6313249,-0.229905,15,3683,3013.334,3093.6787,2648.8215869079468,3567.9121638416123,HKG
早晨班機,TPE,上午抵達,3,1,0,1,130,0.6313249,-0.229905,12,4511,4671.0366,4545.814,4424.589494654878,4683.592835029318,HKG
晚間班機,TPE,晚間抵達,3,1,1,1,130,0.6313249,-0.229905,13,6783,5316.316,5106.798,4639.383443197294,5827.524230178438,HKG
下午班機,TPE,下午抵達,1,0,0,0,120,0.6313249,-0.229905,24,4078,2784.8828,2773.9436,2161.6634689631464,3595.2150986584643,HKG
早晨班機,TPE,上午抵達,3,1,2,1,130,0.6313249,-0.229905,12,11288,8120.5356,7946.7583,6310.378148627286,9656.534985836332,HKG
晚間班機,TPE,晚間抵達,3,1,0,0,125,0.6313249,-0.229905,20,4526,4675.673,4493.065,4366.678989693479,4611.768926546537,HKG
下午班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,14,5715,2996.6438,2862.2837,2604.9026190764926,3201.1743591275454,HKG
上午班機,TPE,下午抵達,3,1,0,1,135,0.6313249,-0.229905,12,4529,4808.6206,4674.7007,4469.61487371005,4943.475622536635,HKG
早晨班機,TPE,上午抵達,3,1,0,0,130,0.6313249,-0.229905,12,4526,4876.0938,4683.225,4483.725546793852,4963.525101731964,HKG
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,17,3921,6899.899,7523.234,5041.610017509551,9818.134356026607,HKG
晚間班機,TPE,晚間抵達,2,1,0,0,110,0.6313249,-0.229905,14,3979,4412.75,4392.9224,4074.9134716143676,6339.094317347813,HKG
早晨班機,TPE,上午抵達,1,0,0,1,120,0.6313249,-0.229905,12,4422,4354.199,4168.2407,3998.0830693613807,4383.686729090181,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,14,1604,2502.6853,2493.2634,2317.2738717953603,2665.8340373872256,HKG
晚間班機,TPE,晚間抵達,6,0,2,1,120,0.6313249,-0.229905,12,2574,3124.8738,3123.613,2719.4220459118883,3641.3789102353535,HKG
下午班機,TPE,下午抵達,3,1,0,0,125,0.6313249,-0.229905,14,4479,4912.752,4693.6274,4441.615446844076,5022.1865501849115,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,20,2204,2165.8914,2128.4724,1968.8738006609456,2306.403400670227,HKG
下午班機,TPE,晚間抵達,6,0,2,0,115,0.6313249,-0.229905,18,3748,2998.6685,3455.4585,2603.776888284891,4731.325602633626,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,24,4531,4631.1035,4511.2095,4452.321712940066,4570.168377364114,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,16,4749,5654.548,5445.6836,5010.65689168831,5897.654894862161,HKG
早晨班機,TPE,上午抵達,3,1,0,0,130,0.6313249,-0.229905,8,4482,4460.142,4340.158,4120.139623222289,4502.930680622897,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,20,2673,2165.8914,2128.4724,1968.8738006609456,2306.403400670227,HKG
上午班機,TPE,下午抵達,6,1,0,1,120,0.6313249,-0.229905,7,3254,3516.039,3428.2559,3048.3684893595046,3935.0927629683047,HKG
上午班機,TPE,上午抵達,1,1,0,0,120,0.6313249,-0.229905,10,4108,4248.5464,4148.0317,3836.864461127818,4397.390592225612,HKG
晚間班機,TPE,晚間抵達,3,1,2,1,130,0.6313249,-0.229905,22,4564,7904.501,7748.1724,5504.862230011071,10189.59372850648,HKG
下午班機,TPE,下午抵達,6,0,0,0,125,0.6313249,-0.229905,14,1933,2291.9229,2269.6887,2008.5445014247393,2759.3848138963945,HKG
下午班機,TPE,下午抵達,1,0,0,0,120,0.6313249,-0.229905,24,4108,2784.8828,2773.9436,2161.6634689631464,3595.2150986584643,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,8,3925,4728.783,4472.4546,4139.102533005589,5063.724620391061,HKG
下午班機,TPE,晚間抵達,5,1,0,1,120,0.6313249,-0.229905,24,3579,3680.269,3603.3254,3503.6029061198615,3664.070359485749,HKG
早晨班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,7,4155,4452.8687,4393.5425,4198.344599810298,4763.238212925087,HKG
下午班機,TPE,晚間抵達,3,1,2,1,125,0.6313249,-0.229905,14,6767,6824.3486,6435.604,6082.287222065331,6943.652577633339,HKG
上午班機,TPE,上午抵達,1,0,0,0,120,0.6313249,-0.229905,12,4147,3610.6785,3497.543,3156.8122318239903,3863.326922385227,HKG
晚間班機,TPE,晚間抵達,6,0,0,0,120,0.6313249,-0.229905,14,2450,2680.11,2759.5293,2448.5848776532166,3241.217752107532,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,8,3947,4728.783,4472.4546,4139.102533005589,5063.724620391061,HKG
晚間班機,TPE,晚間抵達,6,1,0,0,120,0.6313249,-0.229905,20,2676,3016.7048,3016.8633,2763.8605102875795,3327.858880551217,HKG
上午班機,TPE,上午抵達,1,1,2,0,120,0.6313249,-0.229905,8,8592,6551.553,6528.834,5698.707096251848,7623.908715115235,HKG
上午班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,7,4081,4535.3154,4548.72,4106.195639811206,5086.013828980117,HKG
早晨班機,TPE,上午抵達,3,1,2,1,130,0.6313249,-0.229905,12,9083,8120.5356,7946.7583,6310.378148627286,9656.534985836332,HKG
上午班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,7,4058,4535.3154,4548.72,4106.195639811206,5086.013828980117,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,22,4496,4610.489,4542.1733,4316.492462430977,4745.0569524901175,HKG
下午班機,TPE,下午抵達,1,0,2,1,115,0.6313249,-0.229905,21,3970,3335.8213,3346.6553,2200.2152790084638,7474.3278757174185,HKG
下午班機,TPE,下午抵達,3,1,2,1,125,0.6313249,-0.229905,23,12064,10534.155,10162.99,8187.804146693981,11846.290145282503,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,22,2465,2136.9905,2061.5996,1926.456174028732,2210.8270459411597,HKG
下午班機,TPE,晚間抵達,6,0,0,1,140,0.6313249,-0.229905,24,2482,2528.8796,2436.7075,2294.3541637502803,2854.702161567585,HKG
上午班機,TPE,下午抵達,3,1,2,1,135,0.6313249,-0.229905,6,6237,6651.847,6844.988,6021.668245653913,7715.566109900132,HKG
下午班機,TPE,下午抵達,6,0,0,1,115,0.6313249,-0.229905,24,1593,2041.2649,1990.5951,1671.5327427396853,2579.192961259459,HKG
晚間班機,TPE,晚間抵達,6,1,0,0,120,0.6313249,-0.229905,13,2835,3676.967,3519.6602,3083.8187579285604,4008.897362426467,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,15,2875,2547.4587,2503.6968,2249.368808614431,2760.8397237179283,HKG
晚間班機,TPE,晚間抵達,6,0,0,0,120,0.6313249,-0.229905,22,2194,2221.2087,2191.7622,2035.1941386908463,2350.129452340129,HKG
下午班機,TPE,下午抵達,1,0,0,1,120,0.6313249,-0.229905,24,4070,2745.5486,2721.0164,2243.423101698329,3290.0802339796824,HKG
晚間班機,TPE,晚間抵達,3,0,0,0,125,0.6313249,-0.229905,12,4479,4437.451,4445.1743,4162.867642702084,4725.017116211951,HKG
晚間班機,TPE,晚間抵達,3,0,0,0,125,0.6313249,-0.229905,13,4486,4412.5605,4424.539,4164.344511096425,4772.187824202497,HKG
下午班機,TPE,下午抵達,3,1,1,1,125,0.6313249,-0.229905,19,6842,5805.5195,5587.4116,4623.123815661192,6939.876874691905,HKG
下午班機,TPE,下午抵達,6,0,0,0,125,0.6313249,-0.229905,18,1885,1859.0195,1875.5441,1670.2180201334015,2199.5180211129605,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,4000,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
早晨班機,TPE,上午抵達,5,0,0,1,125,0.6313249,-0.229905,7,3787,4612.587,4508.0864,4029.939814195364,5152.500732675683,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,3978,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,3983,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
晚間班機,TPE,晚間抵達,1,0,0,1,110,0.6313249,-0.229905,14,5322,4203.8228,4033.7632,3786.3910833307614,4180.931657317723,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,23,1530,2070.5762,2026.0251,1854.1083585030271,2207.273096940416,HKG
上午班機,TPE,下午抵達,2,0,0,1,125,0.6313249,-0.229905,10,4040,4437.676,4293.1846,3923.430747819163,4801.397659072039,HKG
上午班機,TPE,下午抵達,6,0,0,1,120,0.6313249,-0.229905,10,2216,2614.433,2478.9136,2354.3353388553705,2687.7123674203945,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,17,6443,5632.2573,5545.329,4813.639799523455,6343.527110750823,HKG
下午班機,TPE,下午抵達,3,1,2,0,125,0.6313249,-0.229905,24,15226,14789.732,13978.046,10758.32874150397,16224.765202476594,HKG
下午班機,TPE,晚間抵達,2,0,0,1,125,0.6313249,-0.229905,15,3881,3988.206,3954.1658,3572.0568955863687,4349.012211632843,HKG
上午班機,TPE,下午抵達,2,0,0,1,125,0.6313249,-0.229905,7,3929,5215.2554,5032.959,4136.807326214646,6674.237376576737,HKG
早晨班機,TPE,上午抵達,5,0,2,1,125,0.6313249,-0.229905,6,5185,6385.6597,6359.8687,5377.597589682487,7312.857891193765,HKG
晚間班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,22,4521,4641.9565,4564.2627,4363.695852847315,4838.669038316172,HKG
下午班機,TPE,下午抵達,6,0,2,0,125,0.6313249,-0.229905,17,2719,4080.7593,4049.5007,3463.2076234108545,5052.4635890091195,HKG
下午班機,TPE,晚間抵達,5,1,2,1,120,0.6313249,-0.229905,24,3536,3707.8328,3836.465,3331.5185605584898,4863.573113649454,HKG
早晨班機,TPE,上午抵達,2,0,2,1,120,0.6313249,-0.229905,12,10980,5443.8247,5284.2627,4359.475560249574,7452.002508895805,HKG
晚間班機,TPE,晚間抵達,6,0,2,0,120,0.6313249,-0.229905,13,4946,4242.0713,4233.202,3602.6186803119645,5429.435557709132,HKG
早晨班機,TPE,上午抵達,5,0,0,1,125,0.6313249,-0.229905,8,3661,4645.899,4410.0693,4010.773348682374,4895.879222519624,HKG
下午班機,TPE,下午抵達,1,0,0,0,120,0.6313249,-0.229905,18,4056,3143.9958,2967.0667,2348.140555323671,3782.727732776713,HKG
下午班機,TPE,下午抵達,3,1,0,0,125,0.6313249,-0.229905,24,4505,4731.49,4562.622,4474.336645339805,4682.632851350043,HKG
晚間班機,TPE,晚間抵達,6,1,0,1,120,0.6313249,-0.229905,23,2734,2909.5867,2835.5642,2646.129923015929,3075.967241336097,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,3913,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
晚間班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,14,4483,4516.4966,4400.27,4244.59889884423,4597.336507316049,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,15,1616,2547.4587,2503.6968,2249.368808614431,2760.8397237179283,HKG
下午班機,TPE,下午抵達,1,0,0,1,115,0.6313249,-0.229905,24,4093,2041.2649,1990.5951,1671.5327427396853,2579.192961259459,HKG
下午班機,TPE,晚間抵達,6,0,0,0,140,0.6313249,-0.229905,24,2909,2728.5889,2617.1294,2417.9493143370196,2943.698950867415,HKG
下午班機,TPE,晚間抵達,5,1,0,1,120,0.6313249,-0.229905,24,3593,3680.269,3603.3254,3503.6029061198615,3664.070359485749,HKG
下午班機,TPE,晚間抵達,2,1,0,0,125,0.6313249,-0.229905,14,3937,4291.076,4312.3477,3799.357056928519,4772.013710829372,HKG
晚間班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,14,4058,4578.308,4308.9556,4051.9785008875465,4708.212776788599,HKG
早晨班機,TPE,上午抵達,3,1,0,0,130,0.6313249,-0.229905,12,4508,4876.0938,4683.225,4483.725546793852,4963.525101731964,HKG
晚間班機,TPE,晚間抵達,2,1,2,0,110,0.6313249,-0.229905,13,3843,11319.328,10594.844,5021.871346227661,12832.446099451772,HKG
晚間班機,TPE,晚間抵達,6,0,2,1,120,0.6313249,-0.229905,22,5228,2865.2905,2740.502,2414.0573517054318,3179.15540696865,HKG
下午班機,TPE,下午抵達,1,0,0,1,115,0.6313249,-0.229905,24,4097,2041.2649,1990.5951,1671.5327427396853,2579.192961259459,HKG
下午班機,TPE,晚間抵達,6,0,0,1,140,0.6313249,-0.229905,22,6803,5378.5073,4903.2437,3685.976544413474,6265.879002193556,HKG
早晨班機,TPE,上午抵達,1,1,0,0,120,0.6313249,-0.229905,6,4162,4206.94,4208.433,3945.6904223617717,4445.729384703756,HKG
晚間班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,13,4062,5118.6245,4700.7876,4105.767346176934,6162.147113545556,HKG
早晨班機,TPE,上午抵達,1,0,2,1,120,0.6313249,-0.229905,12,7363,6118.014,5842.751,4783.512211722271,7149.776659602268,HKG
下午班機,TPE,下午抵達,1,0,0,1,115,0.6313249,-0.229905,16,4058,2627.1047,2606.6414,1947.1941692495739,3364.6704852299745,HKG
晚間班機,TPE,晚間抵達,3,0,0,0,125,0.6313249,-0.229905,20,4526,4657.3647,4519.8413,4190.290456518631,4829.2744982392205,HKG
下午班機,TPE,晚間抵達,3,0,0,0,125,0.6313249,-0.229905,18,4837,4815.2075,4509.1143,3999.258185442304,4813.417915647601,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,14,4483,4581.3135,4467.662,4352.6787438249585,4589.712167031426,HKG
上午班機,TPE,上午抵達,1,1,2,1,120,0.6313249,-0.229905,10,8680,5680.7134,5367.606,4858.740869789279,6314.64871849522,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,17,1720,2929.947,2706.9324,2125.923930278842,3341.814674721737,HKG
上午班機,TPE,下午抵達,6,0,0,0,120,0.6313249,-0.229905,6,2230,2920.1064,2718.2505,2429.225757036689,3110.0440802722037,HKG
晚間班機,TPE,晚間抵達,6,0,0,0,120,0.6313249,-0.229905,12,1682,2777.4788,2744.8965,2404.909138363817,3261.488987155233,HKG
下午班機,TPE,下午抵達,6,0,0,1,125,0.6313249,-0.229905,16,1560,1935.329,1946.2697,1765.6421235166076,2259.3761073303667,HKG
