出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
晚間班機,TSA,早晨抵達,1,1,2,1,1,0,2,1,1595,880,-0.977473,0.5969613,76,16872.0,30999.504,21694.133,16567.048381393648,45200.30986864482,CDG
下午班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,340,890,-0.977473,0.5969613,81,29207.0,30344.777,32197.646,28571.50829002085,38612.015783984396,CDG
下午班機,TPE,早晨抵達,1,1,3,1,1,2,2,0,380,985,-0.977473,0.5969613,60,35469.0,39580.336,34519.03,31140.94866089093,40966.53614220882,CDG
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,1,135,1050,-0.977473,0.5969613,73,27479.0,29159.074,28290.66,25919.99192055516,30656.60249780017,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,2,2,1,220,975,-0.977473,0.5969613,78,24195.0,29157.322,27107.084,23761.064767740147,32069.473471002962,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,265,1015,-0.977473,0.5969613,66,43412.0,33050.8,31280.27,27727.281344623425,35692.1826305076,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,0,265,1015,-0.977473,0.5969613,75,24628.0,26243.08,28106.656,25078.603625117295,31309.09870180361,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,210,1010,-0.977473,0.5969613,64,26402.0,29207.195,28375.643,26309.624985657803,32491.26991024515,CDG
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,880,995,-0.977473,0.5969613,73,23631.0,23815.787,23294.0,20359.42913776061,26514.314046602398,CDG
早晨班機,TPE,凌晨抵達,1,0,2,1,1,0,2,0,755,970,-0.977473,0.5969613,14,25065.0,24635.615,25776.543,23280.637339365894,29927.55334190996,CDG
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,555,1055,-0.977473,0.5969613,74,27441.0,28828.42,28157.955,26204.54593110566,29985.13668174189,CDG
凌晨班機,TPE,下午抵達,1,0,2,1,1,0,1,0,450,970,-0.977473,0.5969613,25,34260.0,35228.492,34991.023,30087.428532529484,39587.98832048473,CDG
下午班機,TPE,早晨抵達,1,1,5,1,1,0,2,0,470,915,-0.977473,0.5969613,78,28147.0,35659.098,34529.96,29817.429126699983,39722.404823352896,CDG
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,2,0,650,1125,-0.977473,0.5969613,61,30155.0,31330.367,29608.252,24036.17462070054,39896.006797236245,CDG
下午班機,TPE,晚間抵達,1,1,2,1,1,0,2,0,1215,1010,-0.977473,0.5969613,64,29010.0,36091.355,32385.412,28364.781442996904,37737.93393094205,CDG
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,880,995,-0.977473,0.5969613,69,22666.0,24164.953,24386.959,21326.675448719878,26959.674557191007,CDG
凌晨班機,TPE,上午抵達,1,0,2,1,1,0,1,0,80,975,-0.977473,0.5969613,25,27302.0,33672.23,34323.25,28431.245454325683,40021.39427110174,CDG
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,285,1000,-0.977473,0.5969613,68,31023.0,29832.03,28866.771,26923.293925133123,32830.715144624184,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,2,2,1,210,1010,-0.977473,0.5969613,60,39148.0,39144.316,39198.41,34288.547988266844,44788.56353326828,CDG
下午班機,TPE,早晨抵達,1,1,3,1,1,2,2,1,530,985,-0.977473,0.5969613,62,28983.0,30404.568,28053.793,25916.04687938672,30873.310563899773,CDG
下午班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,340,890,-0.977473,0.5969613,71,29947.0,31383.898,32207.32,29252.455017100987,37496.84204431672,CDG
凌晨班機,TPE,下午抵達,1,0,2,1,1,0,1,1,340,970,-0.977473,0.5969613,20,28907.0,31418.457,31432.305,28634.431755697096,34730.910425066664,CDG
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,0,280,1000,-0.977473,0.5969613,58,28880.0,33689.58,32735.438,29445.065486289193,37740.875381603735,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,2,2,1,295,1015,-0.977473,0.5969613,71,33671.0,34077.58,33540.375,30433.351451642822,38400.27541797444,CDG
下午班機,TSA,早晨抵達,1,1,2,1,1,0,2,0,330,855,-0.977473,0.5969613,60,29274.0,52516.777,47964.273,36243.08494943329,83641.30719958279,CDG
下午班機,TPE,早晨抵達,0,0,2,1,1,0,2,1,570,880,-0.977473,0.5969613,76,26974.0,28542.154,28772.662,25500.70975713541,34788.60792952872,CDG
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,780,1040,-0.977473,0.5969613,88,38670.0,38933.66,39901.66,33947.77116370392,45874.025786531245,CDG
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,780,1040,-0.977473,0.5969613,78,38857.0,39594.117,38061.75,32265.0084660622,43104.9269110385,CDG
凌晨班機,TPE,晚間抵達,1,0,2,1,1,2,1,1,740,970,-0.977473,0.5969613,18,36168.0,43436.94,42076.254,35789.55719388771,47536.86774066495,CDG
晚間班機,TPE,早晨抵達,1,1,5,1,2,0,1,0,1305,1055,-0.977473,0.5969613,59,30456.0,29841.875,28322.111,25487.115887524385,31773.722053488258,CDG
下午班機,TPE,早晨抵達,1,1,2,1,1,0,2,1,435,885,-0.977473,0.5969613,77,26806.0,25864.209,25343.426,23256.129144941315,29136.11892318231,CDG
早晨班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,805,970,-0.977473,0.5969613,13,33982.0,29503.62,29152.484,26391.134876300614,32857.90570600118,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,160,985,-0.977473,0.5969613,74,21124.0,28632.371,21840.406,20221.070216755477,26916.91907894821,CDG
早晨班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,820,880,-0.977473,0.5969613,16,20072.0,23132.41,23421.355,19935.793966298712,30441.906161888226,CDG
下午班機,TSA,早晨抵達,1,1,2,1,1,0,2,1,325,860,-0.977473,0.5969613,67,46941.0,50505.72,46534.227,35394.787401357746,76842.07693223863,CDG
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,0,125,1000,-0.977473,0.5969613,79,26869.0,28895.143,30159.578,27159.139043054343,34611.79888721112,CDG
下午班機,TSA,早晨抵達,0,0,2,1,1,0,2,1,470,870,-0.977473,0.5969613,76,38060.0,92198.35,76456.89,55157.587530055556,97610.94057997628,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,425,1020,-0.977473,0.5969613,74,25385.0,29761.838,30554.037,27512.247907266923,33732.849151958726,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,215,985,-0.977473,0.5969613,76,24205.0,29298.62,22197.162,20263.479539326097,26933.89740706194,CDG
下午班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,340,890,-0.977473,0.5969613,78,31140.0,30215.229,30595.822,27392.204248061462,35147.361897810755,CDG
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,0,845,1005,-0.977473,0.5969613,64,28447.0,26228.492,27730.33,24414.773149514716,31348.33045644289,CDG
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,0,880,995,-0.977473,0.5969613,75,20162.0,23703.328,23380.848,20359.317974489084,26271.30517005517,CDG
下午班機,TPE,早晨抵達,0,0,2,1,1,0,2,1,570,880,-0.977473,0.5969613,58,34247.0,32311.4,31728.607,28051.11034664387,39145.0298624589,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,160,985,-0.977473,0.5969613,55,24143.0,30214.076,24681.121,22580.66062830731,32017.440539930405,CDG
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,110,1000,-0.977473,0.5969613,69,26381.0,28926.41,27813.496,24909.56595512948,31580.272786774585,CDG
凌晨班機,TPE,晚間抵達,0,0,1,1,1,0,2,0,460,1125,-0.977473,0.5969613,4,35839.0,39768.652,36362.223,30669.55665701111,43587.05768571641,CDG
下午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,285,975,-0.977473,0.5969613,88,23715.0,22593.896,24102.256,21631.825501553496,26672.48680106726,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,2,2,1,215,985,-0.977473,0.5969613,62,28621.0,30570.271,28014.062,25850.09052253505,33385.25644232554,CDG
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,0,125,995,-0.977473,0.5969613,58,38125.0,26205.54,28908.264,25606.143526639025,32190.36385068339,CDG
下午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,490,975,-0.977473,0.5969613,65,23693.0,22862.57,24179.27,22214.075117514672,26117.678998115964,CDG
下午班機,TPE,晚間抵達,1,0,2,1,1,0,2,1,1010,1015,-0.977473,0.5969613,76,37861.0,36866.38,34744.383,31157.107773314536,40438.89893805324,CDG
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,780,1040,-0.977473,0.5969613,76,43906.0,38124.31,37568.324,31338.01094576123,41952.1342897042,CDG
晚間班機,TPE,下午抵達,0,0,2,1,1,2,2,0,685,1030,-0.977473,0.5969613,70,37487.0,41635.047,42435.48,37117.28684771859,49268.23915077301,CDG
凌晨班機,TPE,晚間抵達,0,0,2,1,1,0,2,0,425,1040,-0.977473,0.5969613,24,38261.0,41644.9,40005.836,31460.31656947311,45651.843911383476,CDG
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,975,1060,-0.977473,0.5969613,76,160863.0,82630.12,92178.914,55776.44770489949,140093.0631976935,CDG
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,605,1045,-0.977473,0.5969613,60,23821.0,25996.094,27821.535,23641.54940335511,32710.81556483378,CDG
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,100,1000,-0.977473,0.5969613,67,27617.0,29857.902,28147.162,25486.000811708134,31947.25692299053,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,210,1010,-0.977473,0.5969613,75,30865.0,28753.762,27496.396,24829.89828305306,29847.73995448581,CDG
早晨班機,TPE,早晨抵達,1,0,2,1,1,0,2,0,805,890,-0.977473,0.5969613,19,30177.0,28747.756,29807.855,25614.010698759237,34954.868846385914,CDG
下午班機,TPE,晚間抵達,1,1,2,1,1,0,2,1,1215,1010,-0.977473,0.5969613,71,28751.0,35173.637,27724.512,25908.8276002837,31356.477713990305,CDG
晚間班機,TPE,下午抵達,0,0,2,1,1,0,2,1,685,1040,-0.977473,0.5969613,67,31836.0,35672.945,36649.59,32619.987179327196,41695.62973782439,CDG
下午班機,TSA,晚間抵達,0,0,2,1,1,0,2,0,1205,860,-0.977473,0.5969613,74,39614.0,89124.9,82758.35,55769.93054971478,110029.55501835977,CDG
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,160,1055,-0.977473,0.5969613,60,25110.0,30306.455,29653.947,26794.907838370364,33982.2700059084,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,0,270,1025,-0.977473,0.5969613,60,38580.0,31437.91,31989.393,28678.20990858989,35066.26742074594,CDG
晚間班機,TPE,下午抵達,1,1,5,1,2,2,1,1,135,1050,-0.977473,0.5969613,62,43348.0,44883.69,45312.28,38319.44178859157,49118.861234817916,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,290,1020,-0.977473,0.5969613,67,32526.0,30447.223,29327.807,26197.5048814684,33585.31111312214,CDG
凌晨班機,TPE,晚間抵達,0,0,1,1,1,0,2,0,460,1125,-0.977473,0.5969613,25,20310.0,33873.7,30181.85,23544.35164773884,37743.6064839792,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,160,985,-0.977473,0.5969613,71,24038.0,29809.363,22478.457,20673.278602496517,28192.529284444452,CDG
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,825,990,-0.977473,0.5969613,17,22902.0,27758.826,23020.277,21349.556097373745,28359.97543632483,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,510,995,-0.977473,0.5969613,67,19763.0,26564.24,24825.717,21089.1246232575,28370.019815376414,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,150,985,-0.977473,0.5969613,68,24292.0,30469.91,23205.262,21439.181474996294,28330.809966461136,CDG
晚間班機,TPE,晚間抵達,1,1,2,1,1,0,2,1,970,855,-0.977473,0.5969613,74,18516.0,22047.428,20455.422,18161.458126299243,23113.846822022457,CDG
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,0,280,1000,-0.977473,0.5969613,58,27394.0,33689.58,32735.438,29445.065486289193,37740.875381603735,CDG
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,2,1,800,1030,-0.977473,0.5969613,70,26572.0,31229.387,31609.848,27502.005578375687,35856.36991744938,CDG
凌晨班機,TPE,下午抵達,1,0,2,1,1,0,1,0,400,970,-0.977473,0.5969613,21,32383.0,31655.766,32774.58,29218.80744957859,36877.243337063584,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,0,325,1005,-0.977473,0.5969613,78,29207.0,27126.764,29957.363,26474.229121119268,36176.365887596556,CDG
凌晨班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,660,970,-0.977473,0.5969613,18,31847.0,35621.27,33322.645,28403.84597443294,39730.81199295511,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,305,1005,-0.977473,0.5969613,71,24360.0,28705.236,28687.447,26150.40898803571,32368.023975312455,CDG
早晨班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,810,1000,-0.977473,0.5969613,19,18304.0,21690.514,23043.826,20391.20397073592,26081.72997393718,CDG
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,0,100,1000,-0.977473,0.5969613,76,26281.0,24927.973,27508.016,24564.427198987978,32204.479002214794,CDG
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,1275,995,-0.977473,0.5969613,26,19748.0,20855.645,21784.592,19366.520098721932,24695.653721485578,CDG
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,1,125,995,-0.977473,0.5969613,70,19985.0,24382.771,25701.625,22303.94286966732,28681.137942553127,CDG
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,0,605,1000,-0.977473,0.5969613,75,27234.0,31036.244,28368.283,25359.514014669057,34029.426148479135,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,2,2,1,0,1040,-0.977473,0.5969613,54,26389.0,33196.43,31724.31,27316.135175259107,38241.73509305516,CDG
凌晨班機,TPE,晚間抵達,1,0,2,1,1,0,1,0,740,970,-0.977473,0.5969613,24,34963.0,35895.418,34759.793,31562.464371456088,38970.840299284064,CDG
上午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,580,985,-0.977473,0.5969613,13,24173.0,25562.164,25662.68,23770.980575552356,28594.11880457633,CDG
下午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,285,975,-0.977473,0.5969613,75,30991.0,24548.977,25338.834,23165.80616261757,28242.665118907244,CDG
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,0,950,1015,-0.977473,0.5969613,68,31747.0,37623.723,36421.05,32864.874158811544,40884.15274571168,CDG
下午班機,TPE,早晨抵達,1,1,2,1,1,0,2,1,440,880,-0.977473,0.5969613,69,27873.0,28393.076,26783.064,24410.778986692836,30694.638306354544,CDG
晚間班機,TPE,晚間抵達,1,1,2,1,1,0,2,1,970,855,-0.977473,0.5969613,68,20173.0,24257.5,23085.885,20911.122771636547,25542.931315206744,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,2,2,1,160,985,-0.977473,0.5969613,55,36298.0,41117.14,37035.426,32213.855674492814,43479.48067096087,CDG
上午班機,TSA,早晨抵達,1,0,2,1,1,0,2,0,640,890,-0.977473,0.5969613,24,17528.0,98545.836,84022.35,61291.4845786032,115010.46674373689,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,0,1040,-0.977473,0.5969613,71,21793.0,28119.445,23083.727,21301.401632431403,28584.688881443,CDG
下午班機,TPE,早晨抵達,1,1,2,1,1,0,2,1,435,885,-0.977473,0.5969613,88,22869.0,23909.46,22820.309,20796.86100133937,26118.193990841315,CDG
早晨班機,TPE,凌晨抵達,1,0,2,1,1,0,2,0,805,970,-0.977473,0.5969613,23,24635.0,27407.354,28466.96,25020.386673849494,32975.086985815535,CDG
早晨班機,TPE,凌晨抵達,1,0,2,1,1,0,2,0,675,1010,-0.977473,0.5969613,20,23400.0,27324.36,27960.465,25203.62386700986,31322.62953320519,CDG
下午班機,TSA,晚間抵達,1,0,2,1,1,0,2,1,1340,855,-0.977473,0.5969613,69,28166.0,118965.34,86035.91,62344.08719857947,113676.49961570886,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,365,1050,-0.977473,0.5969613,68,38272.0,32891.88,34537.54,31170.63609206228,38871.58013508741,CDG
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,195,1055,-0.977473,0.5969613,77,36286.0,35995.418,34151.336,30256.57889632459,38370.74996572065,CDG
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,975,990,-0.977473,0.5969613,22,19744.0,21120.865,21977.729,19480.73097559193,24755.99066452236,CDG
下午班機,TPE,早晨抵達,1,1,2,1,1,0,2,0,430,890,-0.977473,0.5969613,68,27982.0,30907.488,29249.93,26135.71165608031,34372.16665461558,CDG
下午班機,TSA,凌晨抵達,0,0,2,1,1,0,2,1,335,995,-0.977473,0.5969613,69,42493.0,84921.06,78275.19,53780.50622144934,98912.79611905204,CDG
下午班機,TSA,晚間抵達,0,0,2,1,1,0,2,1,1205,860,-0.977473,0.5969613,76,39865.0,96153.36,80009.5,51686.313510376065,103453.91455531132,CDG
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,2,0,650,1125,-0.977473,0.5969613,58,33232.0,32332.424,30934.059,23302.27320534419,38725.51900921683,CDG
下午班機,TPE,下午抵達,0,0,2,1,1,0,2,0,960,1035,-0.977473,0.5969613,68,45892.0,43814.973,42646.043,37467.879892269,48966.141796422584,CDG
下午班機,TSA,晚間抵達,1,1,2,1,1,0,2,1,1065,845,-0.977473,0.5969613,71,44351.0,46786.54,42170.86,28819.675959945464,71277.31852792366,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,400,1050,-0.977473,0.5969613,68,29813.0,33279.164,33730.055,30652.910771435683,37411.14119913029,CDG
下午班機,TPE,早晨抵達,1,1,2,1,1,0,2,1,425,895,-0.977473,0.5969613,68,20595.0,27259.86,26393.781,23203.11302318028,30875.052227812634,CDG
晚間班機,TPE,晚間抵達,1,0,2,1,1,2,1,1,685,1050,-0.977473,0.5969613,54,38178.0,40311.113,40393.395,34791.847078224295,45496.56709509157,CDG
下午班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,380,1045,-0.977473,0.5969613,71,33168.0,35826.062,36197.7,33011.72747114882,41346.803133408175,CDG
下午班機,TPE,晚間抵達,1,1,2,1,1,0,2,1,1215,1010,-0.977473,0.5969613,64,25769.0,36446.242,29749.012,26129.781831568478,35836.142556942046,CDG
早晨班機,TPE,晚間抵達,1,0,2,1,1,0,2,1,0,1055,-0.977473,0.5969613,17,52331.0,48372.844,44397.887,38090.417533033025,50943.91052481913,CDG
早晨班機,TPE,早晨抵達,1,0,2,1,1,0,2,0,810,885,-0.977473,0.5969613,12,32341.0,31623.266,30779.09,27140.13626961438,37111.58012188109,CDG
上午班機,TSA,下午抵達,1,0,1,1,1,0,2,0,1305,1015,-0.977473,0.5969613,16,45049.0,38718.71,46058.266,35732.46150684507,63449.502593772944,CDG
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,125,1015,-0.977473,0.5969613,71,29999.0,29101.094,29284.848,25704.96965267982,33226.14737575485,CDG
晚間班機,TPE,早晨抵達,1,1,1,1,1,0,2,0,140,1000,-0.977473,0.5969613,78,22381.0,20569.395,23204.818,19554.811680259092,25457.49453973497,CDG
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,835,1000,-0.977473,0.5969613,66,30919.0,49314.562,37603.777,33066.96795547433,44326.31217357177,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,510,995,-0.977473,0.5969613,71,32965.0,24628.473,23407.912,20428.974390683896,25702.813638028652,CDG
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,895,1055,-0.977473,0.5969613,71,39180.0,49826.36,40339.227,36680.95193344263,49616.96903107758,CDG
凌晨班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,740,970,-0.977473,0.5969613,24,31139.0,32834.4,31258.021,28252.699611260003,35637.917881027985,CDG
下午班機,TSA,早晨抵達,1,1,2,1,1,2,2,0,1770,855,-0.977473,0.5969613,60,37201.0,52803.895,46444.312,35435.61440245672,71650.15459763947,CDG
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,310,985,-0.977473,0.5969613,73,21880.0,26461.73,22659.822,21473.3136169953,28069.627232301264,CDG
下午班機,TPE,下午抵達,1,1,1,1,1,2,2,0,845,1005,-0.977473,0.5969613,57,39820.0,40874.89,41242.3,35562.88367597684,46953.49693073661,CDG
晚間班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,150,970,-0.977473,0.5969613,67,23690.0,27200.883,26577.568,24174.618494798804,29733.030977125116,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,220,975,-0.977473,0.5969613,71,26121.0,26275.56,25485.46,23896.004564988263,28175.997010577914,CDG
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,560,1000,-0.977473,0.5969613,69,26878.0,27855.783,27328.398,24417.68099904331,31868.579108498205,CDG
凌晨班機,TPE,下午抵達,1,0,2,1,1,0,1,1,400,970,-0.977473,0.5969613,26,34703.0,31409.26,32377.938,29525.55779508209,35887.38735766397,CDG
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,805,1050,-0.977473,0.5969613,71,156629.0,75991.43,91421.37,61700.42871943332,136139.50698031427,CDG
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,805,1050,-0.977473,0.5969613,76,162751.0,73732.31,85334.375,57932.42661333121,135704.82778985208,CDG
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,880,995,-0.977473,0.5969613,73,19865.0,23815.787,23294.0,20359.42913776061,26514.314046602398,CDG
晚間班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,140,1000,-0.977473,0.5969613,71,19892.0,22889.1,22941.113,20199.940269744202,25523.4034162593,CDG
晚間班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,120,975,-0.977473,0.5969613,77,29305.0,26455.096,27057.879,24140.767678062708,31128.425509635148,CDG
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,805,1050,-0.977473,0.5969613,78,162168.0,76810.69,85961.11,58722.67853375546,135369.7230382484,CDG
晚間班機,TPE,晚間抵達,1,1,2,1,1,2,2,0,790,1015,-0.977473,0.5969613,70,33032.0,35947.766,37706.734,33398.13725486593,45283.021121364545,CDG
下午班機,TSA,早晨抵達,1,0,2,1,1,2,2,0,600,870,-0.977473,0.5969613,60,41760.0,83399.25,75766.52,50711.48162996694,105395.81482333322,CDG
早晨班機,TPE,凌晨抵達,1,0,2,1,1,0,2,0,675,1010,-0.977473,0.5969613,12,45516.0,35209.78,33261.746,26738.776686031906,43200.987366947156,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,325,1005,-0.977473,0.5969613,73,23362.0,30145.832,29688.357,27209.145305899772,33497.89319328043,CDG
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,780,1040,-0.977473,0.5969613,73,39224.0,38649.684,38557.164,32019.82008103264,43322.84598424703,CDG
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,555,1055,-0.977473,0.5969613,68,35745.0,28933.777,28038.064,26001.133498435916,30099.401567801106,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,215,985,-0.977473,0.5969613,71,21783.0,30321.807,22992.084,20906.55773757011,28014.758441532078,CDG
晚間班機,TPE,凌晨抵達,1,0,2,1,1,0,2,0,150,970,-0.977473,0.5969613,80,34409.0,31407.553,28196.922,24999.997531026136,32190.64936266484,CDG
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,825,990,-0.977473,0.5969613,23,21793.0,26203.564,22709.408,21223.37823793997,27623.11920497429,CDG
晚間班機,TPE,下午抵達,0,0,2,1,1,0,2,1,580,1030,-0.977473,0.5969613,68,33781.0,33387.984,33843.22,30658.82461830397,37920.2525725748,CDG
上午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1305,1015,-0.977473,0.5969613,20,46373.0,40179.543,46674.055,35853.12483991197,64618.702362846125,CDG
晚間班機,TPE,晚間抵達,1,1,2,1,1,0,2,0,790,1015,-0.977473,0.5969613,68,27854.0,32847.555,31705.738,27956.855193325016,38100.55769419461,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,0,280,990,-0.977473,0.5969613,78,22062.0,20551.021,23432.125,20610.401790201795,25576.650338705287,CDG
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,895,1055,-0.977473,0.5969613,76,39304.0,47634.46,39659.875,36155.31579457309,47969.49495932282,CDG
下午班機,TPE,上午抵達,1,1,1,1,1,0,1,0,160,1330,-0.977473,0.5969613,69,101834.0,82310.33,99470.23,81988.81563080843,111015.77287818007,CDG
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,0,1055,1005,-0.977473,0.5969613,69,29030.0,24872.12,26365.352,23017.565567165577,28559.664300444565,CDG
晚間班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,120,975,-0.977473,0.5969613,75,24431.0,26786.18,26550.436,23742.00635449954,29865.008139134265,CDG
下午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,215,975,-0.977473,0.5969613,64,24575.0,24855.543,25815.34,23467.26013792709,29030.035035325007,CDG
下午班機,TSA,早晨抵達,1,1,2,1,1,0,2,0,325,860,-0.977473,0.5969613,72,17281.0,43929.656,43552.22,32914.66625652918,72339.98095194464,CDG
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,745,980,-0.977473,0.5969613,22,22413.0,25845.469,22004.805,20676.30186025901,27415.983008729378,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,280,990,-0.977473,0.5969613,67,19697.0,23940.195,23905.79,20399.613840182996,26740.169716530687,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,365,1020,-0.977473,0.5969613,68,29124.0,32248.076,34366.156,31086.253556554024,39764.904069522774,CDG
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,825,990,-0.977473,0.5969613,12,34133.0,29249.26,25657.271,23025.136484410443,32469.956268616585,CDG
凌晨班機,TPE,晚間抵達,0,0,1,1,1,0,2,0,540,1115,-0.977473,0.5969613,21,28648.0,28247.82,26891.229,22684.26335748722,36043.6208331026,CDG
早晨班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,805,890,-0.977473,0.5969613,17,25003.0,30035.576,28928.396,25731.597665173053,32518.738358788254,CDG
晚間班機,TSA,早晨抵達,1,1,2,1,1,0,2,1,1595,880,-0.977473,0.5969613,71,19598.0,34606.117,25031.963,17709.97897268345,47670.51204860105,CDG
凌晨班機,TPE,下午抵達,1,0,2,1,1,0,1,1,260,975,-0.977473,0.5969613,26,33091.0,32034.18,32432.115,28683.675084307644,36667.511444150965,CDG
