出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,是否過夜,機型,機型分類,航班代碼,艙等,平均價格,最低價格,中位數價格,價格變異,隨機購買平均價格,最低價格剩餘天數,筆數
2025-03-08,星期六,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期日, 3月 9)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5515,5219,5470.0,46343.65,5620.25,74,91
2025-03-08,星期六,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,商務艙,20300,19226,19410.0,3820185.08,20546.25,74,89
2025-03-08,星期六,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6104,5739,6130.0,35187.36,6246.0,29,91
2025-03-09,星期日,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,商務艙,18986,17623,19237.5,1780697.31,21454.5,43,90
2025-03-09,星期日,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5855,5552,5812.0,56401.17,5656.0,75,91
2025-03-09,星期日,上午8:40,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,JX 771,商務艙,22517,21060,21142.0,13918005.51,21124.25,45,52
2025-03-09,星期日,上午8:40,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5677,5327,5770.0,68178.3,5609.0,44,54
2025-03-09,星期日,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,商務艙,20029,18585,21055.0,1525784.88,19204.5,75,36
2025-03-09,星期日,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5657,5278,5884.0,110657.38,5593.25,74,37
2025-03-09,星期日,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,商務艙,20689,19226,19410.5,8847836.86,19341.25,75,90
2025-03-09,星期日,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6535,5739,6131.0,1232479.58,6007.75,30,91
2025-03-09,星期日,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,商務艙,26371,19449,24956.0,27857256.24,27706.75,91,52
2025-03-09,星期日,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,10017,8136,8538.0,12283223.13,11365.5,91,89
2025-03-09,星期日,下午4:05,下午班機,TPE,晚上8:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 50 分鐘,No,Airbus A350,1,SQ 881,商務艙,20984,19449,19456.5,5000814.0,22156.75,91,52
2025-03-09,星期日,下午4:05,下午班機,TPE,晚上8:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 50 分鐘,No,Airbus A350,1,SQ 881,經濟艙,9884,8142,9126.0,5164645.78,8338.75,45,89
2025-03-09,星期日,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,4229,2299,3798.0,731888.73,4273.0,88,91
2025-03-09,星期日,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,商務艙,28007,21749,26906.0,11445450.51,29206.5,91,52
2025-03-09,星期日,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,9377,8137,8531.0,3936290.61,8487.75,81,89
2025-03-09,星期日,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,3029,2299,2898.0,193075.36,2898.0,88,91
2025-03-09,星期日,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3004,2399,2898.0,283046.69,2843.0,46,91
2025-03-09,星期日,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期一, 3月 10)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,3195,2399,3298.0,286623.5,3198.0,27,91
2025-03-09,星期日,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期一, 3月 10)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,商務艙,18764,17623,19237.5,466583.9,18311.25,43,90
2025-03-09,星期日,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期一, 3月 10)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5820,5219,5502.0,822902.21,5734.0,75,91
2025-03-09,星期日,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,商務艙,21055,19226,19411.0,6990582.36,20582.75,75,90
2025-03-09,星期日,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6105,5739,6131.0,35347.19,6062.25,30,91
2025-03-10,星期一,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,商務艙,19153,17623,19238.0,2701220.55,18978.75,44,90
2025-03-10,星期一,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5857,5552,5812.0,55751.64,5809.5,76,91
2025-03-10,星期一,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,商務艙,23291,21060,21142.5,18444513.49,23961.0,46,48
2025-03-10,星期一,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5542,5327,5388.0,68387.48,5660.75,45,55
2025-03-10,星期一,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,商務艙,21260,18585,21057.0,5625949.49,22966.75,76,35
2025-03-10,星期一,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5626,5278,5883.0,89180.58,5733.0,75,36
2025-03-10,星期一,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,商務艙,20565,19226,19411.0,4563093.11,21836.0,76,90
2025-03-10,星期一,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6121,5739,6131.0,49154.39,6052.25,31,91
2025-03-10,星期一,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,商務艙,24108,21749,21756.0,12218614.09,21753.5,91,51
2025-03-10,星期一,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,8494,8136,8145.0,1764693.99,8144.25,91,89
2025-03-10,星期一,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,4210,3298,4398.0,277296.7,4423.0,89,91
2025-03-10,星期一,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,商務艙,25340,21749,25656.0,6247522.8,25305.75,91,51
2025-03-10,星期一,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8174,8136,8143.0,11400.25,8142.0,91,89
2025-03-10,星期一,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3358,2299,3298.0,549634.33,3295.5,89,91
2025-03-10,星期一,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期二, 3月 11)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,商務艙,18765,17623,19238.0,467727.09,18937.5,44,90
2025-03-10,星期一,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期二, 3月 11)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5517,5219,5470.0,45372.04,5480.5,76,91
2025-03-10,星期一,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,商務艙,20399,19226,19410.5,4117752.53,19382.5,76,90
2025-03-10,星期一,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6106,5739,6131.0,35504.58,5961.0,31,91
2025-03-11,星期二,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,商務艙,20065,17623,19238.5,15632929.54,19236.25,45,90
2025-03-11,星期二,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5858,5552,5812.0,55097.12,5841.25,77,91
2025-03-11,星期二,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,商務艙,22430,21060,21142.0,11929943.66,24020.25,47,54
2025-03-11,星期二,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5556,5327,5388.0,77087.82,5392.75,46,56
2025-03-11,星期二,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,5,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5619,5278,5883.0,89807.58,5442.25,76,35
2025-03-11,星期二,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,商務艙,20564,19226,19411.0,4565431.8,20544.0,77,90
2025-03-11,星期二,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6107,5739,6160.0,35659.52,6129.75,32,91
2025-03-11,星期二,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,商務艙,23480,19449,21756.5,11746088.47,22733.25,91,50
2025-03-11,星期二,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,9220,8136,8538.0,2466334.39,10530.0,91,89
2025-03-11,星期二,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3628,2588,3298.0,244339.8,3323.0,31,91
2025-03-11,星期二,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,商務艙,28008,25655,28152.5,4353567.98,29832.25,74,50
